x,y
1.764052345967664,-0.08358602468079554
0.4001572083672233,-0.5839749168407395
0.9787379841057392,-0.819997302146178
2.240893199201458,4.106098627050335
1.8675579901499675,0.9854769305399642
-0.977277879876411,3.717679402518706
0.9500884175255894,-1.3665100543229556
-0.1513572082976979,0.8489896218070216
-0.10321885179355784,1.1893368155519446
0.41059850193837233,-0.5389438942225044
0.144043571160878,0.6982601279880882
1.454273506962975,-0.8344261146303571
0.7610377251469934,-0.7731809087947814
0.12167501649282841,0.07837328613847888
0.44386323274542566,-1.041719899436333
0.33367432737426683,-0.5000462004899782
1.4940790731576061,-0.9050116478138713
-0.20515826376580087,1.600048462290565
0.31306770165090136,0.8892599670568133
-0.8540957393017248,3.972985604881755
-2.5529898158340787,11.419319139148955
0.6536185954403606,-1.1728594454045886
0.8644361988595057,-1.5187443468127992
-0.7421650204064419,3.760905360541049
2.2697546239876076,3.3317725943791583
-1.4543656745987648,6.700491756593998
0.04575851730144607,0.6290573873958254
-0.1871838500258336,1.461804905384522
1.5327792143584575,-1.0898038242829138
1.469358769900285,-1.0767945176529459
0.1549474256969163,-0.5018534073198574
0.37816251960217356,-0.6561523063932404
-0.8877857476301128,3.867160294788614
-1.980796468223927,9.346538196914683
-0.3479121493261526,1.3619430780619939
0.15634896910398005,0.5965522747858557
1.2302906807277207,-0.5864300486253387
1.2023798487844113,-2.3892446520426707
-0.3873268174079523,2.3038410795054274
-0.30230275057533557,2.1064620187577754
-1.0485529650670926,4.519801941826719
-1.4200179371789752,6.312360236886653
-1.7062701906250126,7.773531464515225
1.9507753952317897,1.055265082516868
-0.5096521817516535,2.414952037616837
-0.4380743016111864,1.449341925909347
-1.2527953600499262,6.3258411355694975
0.7774903558319101,-0.6484349854536201
-1.6138978475579515,7.001294106697717
-0.2127402802139687,0.7047115368136045
-0.8954665611936756,4.43217414871282
0.386902497859262,-0.719304508737097
-0.510805137568873,2.6450231656398557
-1.180632184122412,5.265540435567078
-0.028182228338654868,1.1394395338173078
0.42833187053041766,-0.18530274258452245
0.06651722238316789,0.12154012928804481
0.3024718977397814,-0.9036020649354984
-0.6343220936809636,2.2816425261767073
-0.3627411659871381,2.301698566479278
-0.672460447775951,2.6356394683875854
-0.3595531615405413,1.730937475942896
-0.813146282044454,3.5214574395818934
-1.7262826023316769,7.907635307780139
0.17742614225375283,-0.825232855308535
-0.4017809362082619,2.2408104084818103
-1.6301983469660446,7.745951463852384
0.4627822555257742,-0.5692716194299848
-0.9072983643832422,4.067191121865225
0.05194539579613895,0.5796140872315815
0.7290905621775369,-0.921499313191521
0.12898291075741067,-1.0971707724825106
1.1394006845433007,-0.4067257583945344
-1.2348258203536526,5.863680984381282
0.402341641177549,-0.7958649117368847
-0.6848100909403132,3.0856899160516953
-0.8707971491818818,4.312506750829044
-0.5788496647644155,2.7891191278633714
-0.31155253212737266,0.7873459643005423
0.05616534222974544,1.5496330779109326
-1.1651498407833565,5.300667950857368
0.9008264869541871,-0.8092635506588914
0.46566243973045984,-0.9661195646148077
-1.5362436862772237,7.8152263858619
1.4882521937955997,-0.768199038793512
1.8958891760305832,1.144368784249755
1.1787795711596507,-1.8908362201295554
-0.17992483581235091,1.9252629174052522
-1.0707526215105425,5.281347970039451
1.0544517269311366,-0.7416538898216802
-0.40317694697317963,1.8377705068150725
1.2224450703824274,-1.5804232864770253
0.2082749780768603,1.204221472099566
0.9766390364837128,-1.8988256662958276
0.3563663971744019,-0.42198461990651825
0.7065731681919482,-0.5184639885423457
0.010500020720820478,0.7143064572070804
1.7858704939058352,0.5022333435354076
0.12691209270361992,0.095754280088297
0.40198936344470165,-0.28376663700050836
